X'00432f1846a2517ac0a80132'
X'65156b5a4523c005c0a80133'
X'654539244640892bc0a80132'
X'6665017d443aabc4c0a80134'
X'673055dd3c0bdb4fc0a80118'
X'674103fd45db1435c0a80133'
X'67fa298e47bb7708c0a80132'
X'6907545643b9b403c0a80132'
X'692056d83f96933fc0a80132'
X'69ac21184148973bc0a8013c'
X'6acc262c3f2003d4c0a80134'
X'6f8959963f941a68c0a80133'
X'719b520a42df1005c0a80133'
X'72b303633f8ea185c0a80132'
X'75a2031e42c054d5c0a80133'
X'76465b51411aeaddc0a80132'
X'774017473e9980efc0a80134'
X'792e5f19436f96ebc0a80132'
X'79f3505b44119715c0a80134'
X'7a1552c440c15ec0c0a80132'
X'7c0a28143cc97d5bc0a80118'
X'803e22f53f8c2381c0a80133'
X'807f70a342df26a1c0a80133'
X'85b33d2548d1e497c0a80135'
X'86f24dd643c9633ac0a80133'
X'86fd2a184398e6e8c0a80134'
X'870c038f3d614feac0a80118'
X'8746c08c516e8fde083f6be4'
X'87fb6c3c4231b027c0a80133'
X'89764608459ab54ac0a80134'
X'89c01d5c4abfd0bec0a80132'
X'8acb0982479fcdfcc0a80133'
X'8b1067f64445bf4dc0a80133'
X'8d41535d449828e2c0a80133'
X'91cb55dd40cba7bfc0a80134'
X'941d24f53b324bb3c0a80118'
X'961c033441f5459cc0a80132'
X'971b4f1342ac7181c0a80133'
X'9a7b03a1425367c3c0a80133'
X'9b244f4e417284d8c0a80134'
X'9b9129813e7e8e9cc0a80132'
X'9bb80982479fce9dc0a80133'
X'9be41cbb3f6dabd5c0a80132'
X'9c5e62f24539432fc0a80132'
X'9ec5710743386712c0a80132'
X'a54419a83d85dfbec0a80118'
X'a57d6d523e8da032c0a80133'
X'a57f242d47709210c0a80132'
X'a692051f448d769ec0a80133'
X'adc26152430e9a17c0a80132'
X'af180db342b34ac3c0a80132'
X'b13e34164330b64dc0a80132'
X'b15e026a4460d802c0a80133'
X'b3a60ffa44883147c0a80132'
X'b3fa6423401c4c91c0a80134'
X'b55121ed42e6c609c0a80132'
X'b5ae1e15438ef2c7c0a80134'
X'b780638145ed791ec0a80135'
X'b7c834b74964015bc0a80132'
X'b8b0405c450c01eac0a80134'
X'b96602b843970bfcc0a80134'
X'b9b82cb348f7eb27c0a80133'
X'c0440ed5449840a4c0a80134'
X'c0d00ed54498444dc0a80134'
X'c4bf0e674c17c3cac0a80135'
X'c9773a2c4432c92cc0a80132'
X'cbb47461435ce317c0a80132'
X'ccec751b41a65524c0a80133'
X'cd2561d140b540cdc0a80133'
X'cd9953cb432fb10dc0a80132'
X'd0100a56440bf82fc0a80133'
X'd2d5007f446b54a7c0a80134'
X'd3931d4543c54cf7c0a80133'
X'd4434b14417d4541c0a80134'
X'd813103941e43f33c0a80132'
X'd9960318428d4318c0a80132'
X'dc1a0ac841337466c0a8013c'
X'ddd3413441d73109c0a80132'
X'dfcc045648bc7b7cc0a80134'
X'e10d3b8b3a3963f5c0a80118'
X'e1ad155986ff1776fa412541'
X'e22632a545db10b3c0a80134'
X'e33c100f42d87e5fc0a80134'
X'e41e3b7543c46c5dc0a80134'
X'e594223b42fc3ab2c0a80133'
X'e5f9413441d73252c0a80132'
X'eaf0676943d0ebf8c0a80132'
X'ebeb436343a97fe2c0a80134'
X'ed4d381243b562bac0a80134'
X'edae2dfa3ffaeea6c0a80133'
X'ef2014ab423e1009c0a80132'
X'efad2cb742dd9849c0a80132'
X'f0f2027e43679befc0a80134'
X'f23c428941efc278c0a80133'
X'f6b15c06422a8a1cc0a80133'
X'f8e6509b45997fdec0a80134'
X'f9fe029345b6380cc0a80132'
X'fa0f038e3dfd18c1c0a80132'
X'fa65305b4743101ec0a80132'
X'fac7320a42ffd0dac0a80132'
X'fcf66c0a4bc2e472c0a80134'
X'fdd1337543c216d0c0a80134'
