X'0011306149a48f86c0a80134'
X'daaa02d35093fd80c0a80134'
X'dc260ac841337466c0a8013c'
X'dcf70a3b4dae1c2dc0a80134'
X'ddad45884ddd39d5c0a80135'
X'ddf82246417310d8c0a80133'
X'de3b4d6c4db0d45ac0a80135'
X'df402b7456a42c7bc0a86fa6'
X'df9a3e7e4ee62449c0a80134'
X'e04b1f3c47a1cbacc0a80132'
X'e42f0a3b4dae2025c0a80134'
X'e7a506e84f00caf2c0a80132'
X'e7b649d853b459cbc0a86f98'
X'ebe12951417d8dcac0a80133'
X'ec2d31ab532a071dc0a86f99'
X'efa62d924e6f019ac0a80134'
X'f03307e1569419bec0a86fa6'
X'f11f12dd3ba8f33dc0a801e1'
X'f16f68445761a567c0a86fa6'
X'f2b073d7417e6e99c0a80134'
X'f57312795241e836c0a80134'
X'f97964745480b39dc0a86f98'
X'f9c85336411bc2ffc0a8013c'
X'fbaf2f5845d5dde2c0a80135'
X'fbc302de48ecc2e7c0a80134'
X'fc006daf4f300a77c0a80135'
